id,make,model,year,fuelType1,drive,trany,VClass,cylinders,displ,speeds,drive_number,avgMpg
45178,GMC,Sierra Cab Chassis 4WD,2022,Regular Gasoline,4-Wheel Drive,Automatic 10-spd,Special Purpose Vehicle 4WD,8.0,5.3,10.0,4,21.617559999999997
45179,Ferrari,SF90 Spider,2022,Premium Gasoline,All-Wheel Drive,Automatic (AM8),Two Seaters,8.0,3.9,8.0,4,21.71
45180,Jaguar,F-Type R AWD Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
45181,Jaguar,F-Type R AWD Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
45182,Jaguar,F-Type P450 RWD Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,2,24.74261
45183,Jaguar,F-Type P450 RWD Convertible,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,2,24.74261
45184,Jaguar,F-Type P450 AWD R-Dynamic Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
45185,Jaguar,F-Type P450 AWD R-Dynamic Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
45186,Genesis,G70 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.3,8.0,4,24.59191
45187,Genesis,G70 RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.3,8.0,2,25.097229999999996
45188,Genesis,G70 RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,32.377039999999994
45189,Land Rover,Range Rover Evoque MHEV,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,29.487119999999997
45190,Porsche,911 Carrera GTS,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,25.42
45191,Porsche,911 Carrera GTS Cabriolet,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,25.71
45192,Porsche,911 Carrera GTS Cabriolet,2022,Premium Gasoline,Rear-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,2,25.759999999999998
45193,McLaren Automotive,765LT Spider,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,8.0,4.0,7.0,2,19.569889999999997
45194,McLaren Automotive,GT,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,8.0,4.0,7.0,2,22.244
45197,Volvo,S60 T8 AWD Recharge ext. Range,2022,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,41.43
45198,Volvo,S90 T8 AWD Recharge ext. Range,2022,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,38.83
45199,Volvo,V60 T8 AWD Recharge ext. Range,2022,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,4,41.43
45200,Volvo,XC60 T8 AWD Recharge ext. Range,2022,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,37.12
45201,Volvo,XC90 T8 AWD Recharge ext. Range,2022,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,34.8
45202,Genesis,G70 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,29.36
45203,Honda,Odyssey,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S10),Minivan - 2WD,6.0,3.5,10.0,2,28.990379999999995
45204,Genesis,GV70 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,28.009999999999998
45205,Genesis,GV70 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,31.528689999999997
45206,Genesis,GV70 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.5,8.0,4,26.59113
45207,Kia,Sportage Hybrid AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,4.0,1.6,6.0,4,51.498129999999996
45208,Kia,Sportage Hybrid FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 2WD,4.0,1.6,6.0,2,57.07
45209,Genesis,GV80 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,29.01072
45210,Genesis,GV80 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.5,8.0,4,25.47
45211,Ford,Ranger 2WD,2022,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Pickup Trucks 2WD,4.0,2.3,10.0,2,28.689999999999998
45212,Toyota,Tundra 2WD,2022,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Pickup Trucks 2WD,6.0,3.4,10.0,2,27.68466
45213,Ford,Ranger 4WD,2022,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Pickup Trucks 4WD,4.0,2.3,10.0,4,27.059999999999995
45214,Toyota,Tundra 4WD,2022,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Pickup Trucks 4WD,6.0,3.4,10.0,4,25.669999999999998
45215,Toyota,Tundra 4WD PRO,2022,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Pickup Trucks 4WD,6.0,3.4,10.0,4,24.459999999999997
45216,Land Rover,New Range Rover P360 MHEV,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45217,Land Rover,New Range Rover P400 MHEV,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45218,Land Rover,New Range Rover P400 LWB MHEV,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45219,Land Rover,New Range Rover P360 LWB MHEV,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45220,Mercedes-Benz,GLE450 4matic,2022,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.0,9.0,4,28.939999999999998
45221,MINI,Cooper Convertible,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Minicompact Cars,3.0,1.5,7.0,2,43.32241
45222,MINI,Cooper Convertible,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Minicompact Cars,3.0,1.5,6.0,2,41.40841999999999
45223,BMW,M850i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,24.5568
45224,BMW,M850i xDrive Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,24.540149999999997
45225,BMW,M8 Competition Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,21.634369999999997
45226,BMW,M8 Competition Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,21.634369999999997
45227,MINI,Cooper Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Subcompact Cars,3.0,1.5,7.0,2,43.32241
45228,MINI,Cooper Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Subcompact Cars,3.0,1.5,6.0,2,41.40841999999999
45229,MINI,Cooper Hardtop 4 door,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Subcompact Cars,3.0,1.5,7.0,2,43.32241
45230,MINI,Cooper Hardtop 4 door,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Subcompact Cars,3.0,1.5,6.0,2,41.40841999999999
45231,BMW,X2 M35i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.706019999999995
45232,BMW,M850i xDrive Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,24.540149999999997
45233,BMW,Alpina B8 Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,24.540149999999997
45234,BMW,M8 Competition Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.634369999999997
45235,Kia,Stinger AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.5,8.0,4,29.52179
45236,Kia,Stinger RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.5,8.0,2,31.669109999999996
45237,Kia,Stinger AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.3,8.0,4,23.922649999999997
45238,Kia,Stinger RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.3,8.0,2,25.171349999999997
45239,MINI,Cooper Countryman,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,3.0,1.5,7.0,2,37.35288
45240,MINI,Cooper Countryman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,3.0,1.5,8.0,4,34.23474
45241,MINI,John Cooper Works Clubman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.08
45242,MINI,JCW Countryman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.129999999999995
45243,Genesis,G90 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.5,8.0,4,26.65
45244,Kia,Seltos FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,42.18
45245,Mitsubishi,Eclipse Cross 2WD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,4.0,1.5,8.0,2,35.84294
45246,Mitsubishi,Eclipse Cross ES 2WD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,4.0,1.5,8.0,2,37.18315
45247,Jaguar,E-Pace,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,29.3792
45248,Kia,Seltos AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,4.0,1.6,7.0,4,35.519999999999996
45249,Kia,Seltos AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,37.82
45250,Mazda,CX-50 4WD,2023,Regular Gasoline,4-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,34.81881
45251,Mazda,CX-50 4WD,2023,Regular Gasoline,4-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,32.53319
45252,Mitsubishi,Eclipse Cross 4WD,2023,Regular Gasoline,4-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,1.5,8.0,4,34.10854
45253,Mitsubishi,Eclipse Cross ES 4WD,2023,Regular Gasoline,4-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,1.5,8.0,4,34.92809
45254,Audi,RS 3,2022,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,5.0,2.5,7.0,4,28.819999999999993
45255,Land Rover,New Range Rover,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,23.10548
45256,Land Rover,New Range Rover LWB,2022,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,22.94059
45260,MINI,Cooper S Convertible,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Minicompact Cars,4.0,2.0,7.0,2,40.029759999999996
45261,MINI,Cooper S Convertible,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Minicompact Cars,4.0,2.0,6.0,2,35.17
45262,MINI,John Cooper Works Convertible,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Minicompact Cars,4.0,2.0,8.0,2,35.8993
45263,BMW,840i Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,30.77702
45264,BMW,840i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,30.622819999999997
45265,BMW,840i Convertible,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,30.639809999999997
45266,BMW,840i xDrive Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,30.619519999999998
45267,MINI,Cooper S Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,2,42.08364
45268,MINI,Cooper S Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,35.054469999999995
45269,MINI,Cooper S Hardtop 4 door,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,2,42.08364
45270,MINI,Cooper S Hardtop 4 door,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,35.054469999999995
45271,MINI,John Cooper Works Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,37.87983
45272,MINI,John Cooper Works Hardtop 2 door,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,33.05773
45273,BMW,430i xDrive Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,35.080929999999995
45274,BMW,X2 xDrive28i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.706019999999995
45275,BMW,X2 sDrive28i,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,35.10872
45276,BMW,840i Gran Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,2,30.639809999999997
45277,BMW,840i xDrive Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,30.619519999999998
45278,MINI,Cooper S Clubman,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,4.0,2.0,7.0,2,38.04653
45279,MINI,Cooper S Clubman,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Midsize Cars,4.0,2.0,6.0,2,32.939229999999995
45280,MINI,Cooper S Countryman,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,4.0,2.0,7.0,2,36.14
45281,MINI,Cooper S Countryman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,33.739999999999995
45282,MINI,Cooper S Clubman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.75279
45283,Genesis,G90 MHEV,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.5,8.0,4,26.39
45287,Bentley,Flying Spur Hybrid,2022,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Midsize Cars,6.0,2.9,8.0,4,24.2
45288,Subaru,BRZ,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Minicompact Cars,4.0,2.4,6.0,2,28.709600000000002
45289,Subaru,BRZ,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4.0,2.4,6.0,2,32.00843
45290,Ford,Shelby GT500 Mustang,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Subcompact Cars,8.0,5.2,7.0,2,17.61377
45291,Jeep,Grand Wagoneer 2WD,2022,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,6.0,3.0,8.0,2,21.489069999999998
45292,Jeep,Grand Wagoneer 4WD,2022,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,20.75497
45293,Chevrolet,Corvette,2023,Regular Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,8.0,6.2,8.0,2,23.72717
45294,Hyundai,Elantra,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S1),Midsize Cars,4.0,2.0,1.0,2,44.598389999999995
45295,Hyundai,Elantra,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S1),Midsize Cars,4.0,2.0,1.0,2,49.82152
45296,Hyundai,Elantra,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,4.0,1.6,7.0,2,40.489999999999995
45297,Hyundai,Elantra Hybrid,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Midsize Cars,4.0,1.6,6.0,2,68.03
45298,Hyundai,Elantra Hybrid Blue,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Midsize Cars,4.0,1.6,6.0,2,72.64999999999999
45299,Genesis,G80 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,4.0,2.5,8.0,4,32.248329999999996
45300,Genesis,G80 RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Large Cars,4.0,2.5,8.0,2,33.944810000000004
45301,Genesis,G80 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.5,8.0,4,23.200449999999996
45304,Kia,Carnival,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Minivan - 2WD,6.0,3.5,8.0,2,28.210700000000003
45309,Hyundai,Palisade FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,6.0,3.8,8.0,2,28.133899999999997
45310,Buick,Encore GX AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,3.0,1.3,9.0,4,37.25
45311,Chevrolet,Trailblazer AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,3.0,1.3,9.0,4,38.08
45312,Hyundai,Palisade AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.8,8.0,4,26.899289999999993
45313,Hyundai,Santa Fe Hybrid,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,4.0,1.6,6.0,4,43.55
45314,Hyundai,Santa Fe Hybrid Blue,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,4.0,1.6,6.0,4,47.099999999999994
45315,Mercedes-Benz,C300,2022,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Compact Cars,4.0,2.0,9.0,2,38.449999999999996
45319,Aston Martin,Vantage V8,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Two Seaters,8.0,4.0,8.0,2,26.06488
45320,Aston Martin,DB11 V8,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Minicompact Cars,8.0,4.0,8.0,2,26.05334
45321,Aston Martin,DBX V8,2023,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,20.262059999999998
45322,Mercedes-Benz,C300 4matic,2022,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Compact Cars,4.0,2.0,9.0,4,35.17999999999999
45323,Hyundai,Kona FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S1),Small Sport Utility Vehicle 2WD,4.0,2.0,1.0,2,42.73571
45324,Hyundai,Kona AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,4.0,1.6,7.0,4,38.22381
45325,Hyundai,Kona AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S1),Small Sport Utility Vehicle 4WD,4.0,2.0,1.0,4,39.56228
45331,MINI,Cooper SE Countryman All4,2023,Premium Gasoline,All-Wheel Drive,Automatic (S6),Midsize Cars,3.0,1.5,6.0,4,39.69
45332,Ford,Bronco Raptor 4WD,2022,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.0,10.0,4,20.15
45333,Lamborghini,Huracan Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,10.0,5.2,7.0,4,18.323999999999998
45334,Lamborghini,Huracan Coupe 2WD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,10.0,5.2,7.0,2,18.403259999999996
45335,Lamborghini,Huracan Spyder,2023,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,10.0,5.2,7.0,4,18.323999999999998
45336,Lamborghini,Huracan Spyder 2WD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,10.0,5.2,7.0,2,18.403259999999996
45337,Acura,Integra,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AV-S7),Large Cars,4.0,1.5,7.0,2,44.019999999999996
45338,Acura,Integra A-Spec,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AV-S7),Large Cars,4.0,1.5,7.0,2,42.57173
45339,Acura,Integra A-Spec,2023,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Large Cars,4.0,1.5,6.0,2,40.86108
45340,Subaru,Crosstrek AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,39.736169999999994
45341,Subaru,Crosstrek AWD,2023,Regular Gasoline,All-Wheel Drive,Manual 6-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,6.0,4,32.41
45342,Subaru,Crosstrek AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,38.838829999999994
45343,Chevrolet,Camaro,2023,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.6,6.0,2,25.24022
45344,Chevrolet,Camaro,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,28.34389
45345,Chevrolet,Camaro,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,32.31999999999999
45346,Chevrolet,Camaro,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,6.2,6.0,2,19.973489999999998
45347,Chevrolet,Camaro,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,6.2,10.0,2,18.81702
45348,Chevrolet,Camaro,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,6.2,6.0,2,23.740000000000002
45349,Kia,Forte,2023,Regular Gasoline,Front-Wheel Drive,Manual 6-spd,Midsize Cars,4.0,1.6,6.0,2,33.359719999999996
45350,Kia,Forte,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,4.0,1.6,7.0,2,38.730000000000004
45353,Maserati,Ghibli Trofeo,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,8.0,3.8,8.0,2,19.80227
45354,Maserati,Ghibli GT,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,6.0,3.0,8.0,2,25.892400000000002
45355,Maserati,Ghibli Modena RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,6.0,3.0,8.0,2,25.892400000000002
45356,Kia,K5,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Large Cars,4.0,1.6,8.0,2,40.68457
45357,Kia,K5 AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,4.0,1.6,8.0,4,37.35
45358,Kia,K5,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S8),Large Cars,4.0,2.5,8.0,2,34.60059
45359,Maserati,Quattroporte Trofeo,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Large Cars,8.0,3.8,8.0,2,19.80227
45360,Maserati,Quattroporte Modena RWD,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Large Cars,6.0,3.0,8.0,2,24.31037
45361,Maserati,Quattroporte GT,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Large Cars,6.0,3.0,8.0,2,24.31037
45364,Cadillac,XT5 Hearse FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,27.549999999999997
45365,Cadillac,XT5 Limo FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,27.549999999999997
45366,Cadillac,XT5 Hearse AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Special Purpose Vehicle 4WD,4.0,2.0,9.0,4,27.549999999999997
45367,Cadillac,XT5 Limo AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Special Purpose Vehicle 4WD,4.0,2.0,9.0,4,27.549999999999997
45368,Buick,Envision FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,34.31464
45369,Cadillac,XT4 FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,34.31464
45370,Cadillac,XT5 FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.20018
45371,Cadillac,XT6 FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.20018
45372,Cadillac,XT5 FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,32.839999999999996
45373,Cadillac,XT6 FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,30.57
